scenario_index,status,delta3,discordance,a,b,pattern,rho,procedure,rejections,phat,mcse,ci_low,ci_high
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,hoeffding_h3_0.025,27,0.00027,5.1954508947732345e-05,0.00017793900330662129,0.0003928116967430179
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,hoeffding_h3_0.05,46,0.00046,6.78076986779525e-05,0.00033679688244125043,0.000613528419237637
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,tango_0.025,12475,0.12475,0.001044927928136673,0.1227078825576507,0.12681390918724486
29,COMPLETE,-0.125,0.15,0.0,0.5,interaction_fault,0.4,tango_0.05,19644,0.19644,0.0012563889779841275,0.1939813529523121,0.19891626600819523
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,tango_0.025,1911,0.01911,0.0004329527445345508,0.01827039740403766,0.019977656029387385
30,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.0,tango_0.05,3983,0.03983,0.000618413867082555,0.03862629364147421,0.041060488939812054
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,tango_0.025,2852,0.02852,0.0005263706830742001,0.027497024749582145,0.02957044208802557
31,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.05,tango_0.05,5651,0.05651,0.0007301823053183363,0.05508674736021477,0.05795904299723512
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,tango_0.025,3809,0.03809,0.0006053028324731349,0.03691204141886241,0.03929484558910341
32,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.1,tango_0.05,7317,0.07317,0.0008235056229316227,0.07156335447130191,0.07480145411834649
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,tango_0.025,6532,0.06532,0.0007813660960138979,0.06379617372017,0.0668690966936196
33,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.2,tango_0.05,11421,0.11421,0.0010058134812180636,0.11224485030164506,0.11619755633474457
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,hoeffding_h3_0.05,3,3e-05,1.732024826611905e-05,6.18676395892203e-06,8.7670202566362e-05
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,tango_0.025,13691,0.13691,0.0010870402563842795,0.13478499222760956,0.13905609072306394
34,COMPLETE,-0.125,0.15,0.0,1.0,fault_time,0.4,tango_0.05,20992,0.20992,0.001287841580319567,0.2073993170004773,0.21245751846309904
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,tango_0.025,2025,0.02025,0.0004454204474426382,0.019385927394072706,0.02114205349678705
35,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.0,tango_0.05,4060,0.0406,0.000624112489860602,0.039385102154029725,0.04184163428881235
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,tango_0.025,2854,0.02854,0.0005265497925172888,0.027516673116340158,0.029590792496747124
36,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.05,tango_0.05,5480,0.0548,0.00071970104904745,0.05339733981651228,0.056228551716359085
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,tango_0.025,3848,0.03848,0.0006082704135497632,0.037296213717841566,0.039690649863252034
37,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.1,tango_0.05,7372,0.07372,0.0008263495725175877,0.07210776451131018,0.07535701176279272
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,tango_0.025,6614,0.06614,0.000785910302769979,0.06460724349041075,0.06769797862516412
38,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.2,tango_0.05,11527,0.11527,0.0010098654717337354,0.11329687788838252,0.1172654668833757
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,hoeffding_h3_0.05,1,1e-05,9.999949999874999e-06,2.531780477933314e-07,5.571516034774275e-05
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,tango_0.025,13932,0.13932,0.0010950339611171883,0.1371792551536086,0.14148168738606323
39,COMPLETE,-0.125,0.15,0.0,1.0,time_interaction,0.4,tango_0.05,21254,0.21254,0.0012937030122868232,0.21000775300264676,0.21508893020539238
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,tango_0.025,2037,0.02037,0.0004467109031577358,0.019503394598295767,0.02126457868797673
40,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.0,tango_0.05,4161,0.04161,0.00063149511399535,0.04038060311340454,0.04286607287361743
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,hoeffding_h3_0.05,2,2e-05,1.4141994201667599e-05,2.4221019627031544e-06,7.22449893650479e-05
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,tango_0.025,2848,0.02848,0.0005260122584122922,0.027457728419408144,0.029529740867444774
41,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.05,tango_0.05,5496,0.05496,0.0007206899361028986,0.0535553969947787,0.05639048506731991
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,tango_0.025,3937,0.03937,0.0006149796996649564,0.03817303786569941,0.040593772299713275
42,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.1,tango_0.05,7130,0.0713,0.000813734047462683,0.06971256054284317,0.07291235795755091
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,hoeffding_h3_0.025,1,1e-05,9.999949999874999e-06,2.531780477933314e-07,5.571516034774275e-05
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,hoeffding_h3_0.05,4,4e-05,1.9999599995999918e-05,1.0898757827458587e-05,0.00010241269060279138
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,tango_0.025,6325,0.06325,0.0007697365620782217,0.06174902714409644,0.06477636525962154
43,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.2,tango_0.05,11006,0.11006,0.000989680738420224,0.10812658992647099,0.11201605897651072
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,hoeffding_h3_0.025,16,0.00016,3.9996799871989764e-05,9.145650183632773e-05,0.0002598170065129076
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,hoeffding_h3_0.05,22,0.00022,4.689899785709712e-05,0.0001378778013156194,0.0003330638106733444
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,tango_0.025,12568,0.12568,0.0010482582582550923,0.12363132833363154,0.12775040918128766
44,COMPLETE,-0.125,0.15,0.0,1.0,interaction_fault,0.4,tango_0.05,19587,0.19587,0.0012550097334283906,0.19341407271161468,0.19834357938435052
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,tango_0.025,1983,0.01983,0.0004408715357108009,0.018974855525843402,0.020713152026860426
45,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.0,tango_0.05,4077,0.04077,0.000625362351760961,0.03955264752676256,0.04201407873540452
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,hoeffding_h3_0.05,1,1e-05,9.999949999874999e-06,2.531780477933314e-07,5.571516034774275e-05
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,tango_0.025,2785,0.02785,0.000520330447888647,0.0268388830023966,0.028888624896765937
46,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.05,tango_0.05,5436,0.05436,0.000716972735883311,0.05296269996903399,0.05578321761293368
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,tango_0.025,3881,0.03881,0.0006107682367314136,0.03762130847263915,0.04002553529534969
47,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.1,tango_0.05,7092,0.07092,0.0008117287330136836,0.06933650188841403,0.07252843895417448
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,hoeffding_h3_0.025,8,8e-05,2.8283139853983683e-05,3.453893418088291e-05,0.0001576257736173694
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,hoeffding_h3_0.05,14,0.00014,3.741395461589165e-05,7.654134879650306e-05,0.00023488506582797472
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,tango_0.025,6353,0.06353,0.000771323143047063,0.06202590939193763,0.06505946650497751
48,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.2,tango_0.05,10894,0.10894,0.0009852516247132,0.10701530322403685,0.11088741107910126
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,hoeffding_h3_0.025,18,0.00018,4.242258832273203e-05,0.00010668278553560073,0.00028446274179775715
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,hoeffding_h3_0.05,34,0.00034,5.829960548751595e-05,0.00023547101538208486,0.0004750838219411014
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,tango_0.025,12495,0.12495,0.0010456457215519987,0.1229064699241185,0.12701531015809678
49,COMPLETE,-0.125,0.15,0.5,0.0,fault_time,0.4,tango_0.05,19614,0.19614,0.0012556635711845749,0.1936827834022833,0.19861485299788126
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,tango_0.025,2037,0.02037,0.0004467109031577358,0.019503394598295767,0.02126457868797673
50,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.0,tango_0.05,4192,0.04192,0.0006337405904626908,0.04068619304970056,0.04318046439541653
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,tango_0.025,2781,0.02781,0.0005199673441669198,0.026799595843683705,0.028847914509433182
51,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.05,tango_0.05,5536,0.05536,0.0007231546888460312,0.0539505545717874,0.05679530381711482
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,hoeffding_h3_0.05,2,2e-05,1.4141994201667599e-05,2.4221019627031544e-06,7.22449893650479e-05
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,tango_0.025,3980,0.0398,0.0006181905854993264,0.03859673213786667,0.0410300522419001
52,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.1,tango_0.05,7350,0.0735,0.0008252136087098903,0.07188999732790077,0.07513479187182776
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,tango_0.025,6364,0.06364,0.00077194527267158,0.062134686854022944,0.06517068255857959
53,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.2,tango_0.05,11150,0.1115,0.0009953278354391582,0.10955548017037775,0.11346708465774985
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,hoeffding_h3_0.025,8,8e-05,2.8283139853983683e-05,3.453893418088291e-05,0.0001576257736173694
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,hoeffding_h3_0.05,15,0.00015,3.872692861562868e-05,8.395621410881062e-05,0.0002473901399277955
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,tango_0.025,13047,0.13047,0.0010651177357456781,0.12838814583175528,0.13257331242753506
54,COMPLETE,-0.125,0.15,0.5,0.0,time_interaction,0.4,tango_0.05,20325,0.20325,0.0012725542719271348,0.20075947254568047,0.2057577505681045
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,tango_0.025,2050,0.0205,0.00044810434052796233,0.01963065966739348,0.021397305386959373
55,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.0,tango_0.05,4164,0.04164,0.0006317128334931942,0.04041017551899137,0.0428964986733744
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,tango_0.025,2954,0.02954,0.0005354193534044132,0.02849925984920481,0.030608144622170732
56,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.05,tango_0.05,5702,0.05702,0.000733271570429401,0.05559067772936311,0.05847508247097192
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,hoeffding_h3_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,hoeffding_h3_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,tango_0.025,3980,0.0398,0.0006181905854993264,0.03859673213786667,0.0410300522419001
57,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.1,tango_0.05,7381,0.07381,0.0008268136664327701,0.07219685229870017,0.07544791868787341
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,hoeffding_h12_0.025,0,0.0,0.0,0.0,3.68881141579242e-05
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,hoeffding_h12_0.05,0,0.0,0.0,0.0,3.68881141579242e-05
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,hoeffding_h3_0.025,2,2e-05,1.4141994201667599e-05,2.4221019627031544e-06,7.22449893650479e-05
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,hoeffding_h3_0.05,3,3e-05,1.732024826611905e-05,6.18676395892203e-06,8.7670202566362e-05
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,tango_0.025,6207,0.06207,0.0007630027201786374,0.060582259414185186,0.06358320257453043
58,COMPLETE,-0.125,0.15,0.5,0.0,interaction_fault,0.2,tango_0.05,10940,0.1094,0.0009870746678949875,0.10747171682025689,0.11135097062117631
